id,name,count,child_count,children
4468,"lateral nucleus of the pulvinar, right",1228.0872298,0,1
4469,"inferior nucleus of the pulvinar, right",1228.0872298,0,3
4470,"inferior nucleus of the pulvinar, right, lateral division",2456.1744596,0,1
4471,"inferior nucleus of the pulvinar, right, medial division",2456.1744596,0,1
4472,"lateral group of nuclei, right, ventral division",614.0436149,0,13
4473,"ventral anterior nucleus of the thalamus, right",1228.0872298,0,3
4474,"ventral anterior nucleus of the thalamus, right, principal division",2456.1744596,0,1
4475,"ventral anterior nucleus of the thalamus, right, magnocellular division",2456.1744596,0,1
4476,"ventral medial nucleus of the thalamus, right",1228.0872298,0,1
4477,"ventral lateral anterior nucleus of the thalamus, right",1228.0872298,0,1
4478,"ventral lateral posterior nucleus of the thalamus, right",1228.0872298,0,1
4479,"ventral posterior medial nucleus of the thalamus, right",1228.0872298,0,1
4480,"ventral posterior lateral nucleus of the thalamus, right",1228.0872298,0,3
4481,"ventral posterior inferior nucleus of the thalamus, right",1228.0872298,0,1
4482,"basal ventral medial nucleus of the thalamus, right",1228.0872298,0,1
4483,"posterior group of nuclei, right",307.02180745,0,4
4484,"limitans nucleus of the thalamus, right",614.0436149,0,1
4485,"suprageniculate nucleus of the thalamus, right",614.0436149,0,1
4486,"posterior nucleus of the thalamus, right",614.0436149,0,1
4487,"rostral group of intralaminar nuclei, right",307.02180745,0,5
4488,"rhomboid nucleus of the thalamus, right",614.0436149,0,1
4489,"central lateral nucleus of the thalamus, right",614.0436149,0,1
4490,"paracentral nucleus of the thalamus, right",614.0436149,0,1
4491,"central medial nucleus of the thalamus, right",614.0436149,0,1
4492,"caudal group of intralaminar nuclei, right",307.02180745,0,3
4493,"centre median nucleus of the thalamus, right",614.0436149,0,1
4494,"parafascicular nucleus of the thalamus, right",614.0436149,0,1
4495,"dorsal lateral geniculate nucleus, right",307.02180745,0,4
4496,"dorsal lateral geniculate nucleus, right, magnocellular layers",614.0436149,0,1
4497,"dorsal lateral geniculate nucleus, right, parvocellular layers",614.0436149,0,1
4498,"dorsal lateral geniculate nucleus, right, s and intercalated layers",614.0436149,0,1
4499,"medial geniculate complex, right",307.02180745,0,6
4500,"ventral nucleus of the medial geniculate complex, right",614.0436149,0,1
4501,"anterodorsal nucleus of medial geniculate complex, right",1228.0872298,0,1
4502,"posterodorsal nucleus of medial geniculate complex, right",1228.0872298,0,1
4503,"magnocellular nucleus of the medial geniculate complex, right",614.0436149,0,1
4504,"ventral thalamus",76.7554518625,0,9
4505,"ventral thalamus, left",153.510903725,0,4
4506,"reticular nucleus of thalamus, left",307.02180745,0,1
4507,"zona incerta, left",307.02180745,0,1
4508,"nucleus of the H field of Forel, left",307.02180745,0,1
4509,"thalamic fasciculus, left",125.035973608,0,1
4510,"lenticular fasciculus, left",125.035973608,0,1
4511,"ventral thalamus, right",153.510903725,0,4
4512,"reticular nucleus of thalamus, right",307.02180745,0,1
4513,"zona incerta, right",307.02180745,0,1
4514,"nucleus of the H field of Forel, right",307.02180745,0,1
4515,"thalamic fasciculus, right",125.035973608,0,1
4516,"lenticular fasciculus, right",125.035973608,0,1
4517,"subthalamus",35.1004315054,0,3
4518,"subthalamic nucleus, left",70.2008630108,0,1
4519,"subthalamic nucleus, right",70.2008630108,0,1
4520,"epithalamus",35.1004315054,0,20
4521,"habenular nuclei",70.2008630108,0,11
4522,"habenular nuclei, left",140.401726022,0,5
4523,"medial habenular nucleus, left",280.803452043,0,1
4524,"lateral habenular nucleus, left",280.803452043,0,3
4525,"lateral habenular nucleus, left, magnocellular division",561.606904087,0,1
4526,"lateral habenular nucleus, left, parvocellular division",561.606904087,0,1
4527,"habenular nuclei, right",140.401726022,0,5
4528,"medial habenular nucleus, right",280.803452043,0,1
4529,"lateral habenular nucleus, right",280.803452043,0,3
4530,"lateral habenular nucleus, right, magnocellular division",561.606904087,0,1
4531,"lateral habenular nucleus, right, parvocellular division",561.606904087,0,1
4532,"pineal gland",70.2008630108,0,1
4533,"paraventricular nuclei of thalamus",70.2008630108,0,7
4534,"paraventricular nuclei, left of thalamus, left",140.401726022,0,3
4535,"anterior paraventricular nucleus of thalamus, left",280.803452043,0,1
4536,"posterior paraventricular nucleus of thalamus, left",280.803452043,0,1
4537,"paraventricular nuclei, right of thalamus, right",140.401726022,0,3
4538,"anterior paraventricular nucleus of thalamus, right",280.803452043,0,1
4539,"posterior paraventricular nucleus of thalamus, right",280.803452043,0,1
4540,"hypothalamus",35.1004315054,0,176
4541,"preoptic region",70.2008630108,0,29
4542,"preoptic region, left",140.401726022,0,14
4543,"medial preoptic area, left",280.803452043,0,6
4544,"medial preoptic nucleus, left",561.606904087,0,4
4545,"medial preoptic nucleus, left, lateral part",1123.21380817,0,1
4546,"medial preoptic nucleus, left, medial part",1123.21380817,0,1
4547,"medial preoptic nucleus, left, central part",1123.21380817,0,1
4548,"median preoptic nucleus, left",561.606904087,0,1
4549,"periventricular nucleus of the hypothalamus, left, preoptic part",280.803452043,0,3
4550,"anteroventral periventricular nucleus, left",561.606904087,0,1
4551,"dorsal periventricular nucleus, left",561.606904087,0,1
4552,"lateral preoptic area, left",280.803452043,0,1
4553,"intermediate hypothalamic nuclei, left",280.803452043,0,3
4554,"intermediate nucleus, left",561.606904087,0,1
4555,"uncinate nucleus, left",561.606904087,0,1
4556,"preoptic region, right",140.401726022,0,14
4557,"medial preoptic area, right",280.803452043,0,6
4558,"medial preoptic nucleus, right",561.606904087,0,4
4559,"medial preoptic nucleus, right, lateral part",1123.21380817,0,1
4560,"medial preoptic nucleus, right, medial part",1123.21380817,0,1
4561,"medial preoptic nucleus, right, central part",1123.21380817,0,1
4562,"median preoptic nucleus, right",561.606904087,0,1
4563,"periventricular nucleus of the hypothalamus, right, preoptic part",280.803452043,0,3
4564,"anteroventral periventricular nucleus, right",561.606904087,0,1
4565,"dorsal periventricular nucleus, right",561.606904087,0,1
4566,"lateral preoptic area, right",280.803452043,0,1
4567,"intermediate hypothalamic nuclei, right",280.803452043,0,3
4568,"intermediate nucleus, right",561.606904087,0,1
4569,"uncinate nucleus, right",561.606904087,0,1
4570,"anterior hypothalamic region",70.2008630108,0,66
4572,"periventricular nucleus of the hypohalamus, anterior part, left",280.803452043,0,1
4573,"paraventricular nucleus of the hypothalamus, left",280.803452043,0,17
4574,"subparaventricular zone, left",561.606904087,0,1
4575,"paraventricular nucleus of the hypothalamus, left, descending division",561.606904087,0,5
4576,"paraventricular nucleus of the hypothalamus, left, descending division, medial parvicellular part, ventral zone",1123.21380817,0,1
4577,"paraventricular nucleus of the hypothalamus, left, descending division, dorsal parvicellular part",1123.21380817,0,1
4578,"paraventricular nucleus of the hypothalamus, left, descending division, lateral parvicellular part",1123.21380817,0,1
4579,"paraventricular nucleus of the hypothalamus, left, descending division, forniceal part",1123.21380817,0,1
4580,"paraventricular nucleus of the hypothalamus, left, magnocellular division",561.606904087,0,6
4581,"paraventricular nucleus of the hypothalamus, left, magnocellular division, anterior magnocellular part",1123.21380817,0,1
4582,"paraventricular nucleus of the hypothalamus, left, magnocellular division, medial magnocellular part",1123.21380817,0,1
4583,"paraventricular nucleus of the hypothalamus, left, magnocellular division, posterior magnocellular part",1123.21380817,0,3
4584,"paraventricular nucleus of the hypothalamus, left, magnocellular division, posterior magnocellular part, medial zone",2246.42761635,0,1
4585,"paraventricular nucleus of the hypothalamus, left, magnocellular division, posterior magnocellular part, lateral zone",2246.42761635,0,1
4586,"paraventricular nucleus of the hypothalamus, left, parvicellular division",561.606904087,0,4
4587,"paraventricular nucleus of the hypothalamus, left, parvicellular division, anterior parvicellular part",1123.21380817,0,1
4588,"paraventricular nucleus of the hypothalamus, left, parvicellular division, medial parvicellular part, dorsal zone",1123.21380817,0,1
4589,"paraventricular nucleus of the hypothalamus, left, parvicellular division, periventricular part",1123.21380817,0,1
4590,"suprachiasmatic nucleus, left",280.803452043,0,3
4591,"suprachiasmatic nucleus, left, dorsomedial part",561.606904087,0,1
4592,"suprachiasmatic nucleus, left, ventrolateral part",561.606904087,0,1
4593,"supraoptic nucleus, left",280.803452043,0,3
4594,"supraoptic nucleus, left, dorsolateral part",561.606904087,0,1
4595,"supraoptic nucleus, left, ventromedial part",561.606904087,0,1
4596,"lateral hypothalamic area, anterior region, left",280.803452043,0,1
4597,"pallidohypothalamic nucleus, left",561.606904087,0,1
4598,"anterior hypothalamic area, left",280.803452043,0,3
4599,"anterior hypothalamic area, left, anterior part",561.606904087,0,1
4600,"anterior hypothalamic area, left, central part",561.606904087,0,1
4601,"anterior hypothalamic nucleus, left",280.803452043,0,1
4603,"periventricular nucleus of the hypohalamus, anterior part, right",280.803452043,0,1
4604,"paraventricular nucleus of the hypothalamus, right",280.803452043,0,17
4605,"subparaventricular zone, right",561.606904087,0,1
4606,"paraventricular nucleus of the hypothalamus, right, descending division",561.606904087,0,5
4607,"paraventricular nucleus of the hypothalamus, right, descending division, medial parvicellular part, ventral zone",1123.21380817,0,1
4608,"paraventricular nucleus of the hypothalamus, right, descending division, dorsal parvicellular part",1123.21380817,0,1
4609,"paraventricular nucleus of the hypothalamus, right, descending division, lateral parvicellular part",1123.21380817,0,1
4610,"paraventricular nucleus of the hypothalamus, right, descending division, forniceal part",1123.21380817,0,1
4611,"paraventricular nucleus of the hypothalamus, right, magnocellular division",561.606904087,0,6
4612,"paraventricular nucleus of the hypothalamus, right, magnocellular division, anterior magnocellular part",1123.21380817,0,1
4613,"paraventricular nucleus of the hypothalamus, right, magnocellular division, medial magnocellular part",1123.21380817,0,1
4614,"paraventricular nucleus of the hypothalamus, right, magnocellular division, posterior magnocellular part",1123.21380817,0,3
4615,"paraventricular nucleus of the hypothalamus, right, magnocellular division, posterior magnocellular part, medial zone",2246.42761635,0,1
4616,"paraventricular nucleus of the hypothalamus, right, magnocellular division, posterior magnocellular part, lateral zone",2246.42761635,0,1
4617,"paraventricular nucleus of the hypothalamus, right, parvicellular division",561.606904087,0,4
4618,"paraventricular nucleus of the hypothalamus, right, parvicellular division, anterior parvicellular part",1123.21380817,0,1
4619,"paraventricular nucleus of the hypothalamus, right, parvicellular division, medial parvicellular part, dorsal zone",1123.21380817,0,1
4620,"paraventricular nucleus of the hypothalamus, right, parvicellular division, periventricular part",1123.21380817,0,1
4621,"suprachiasmatic nucleus, right",280.803452043,0,3
4622,"suprachiasmatic nucleus, right, dorsomedial part",561.606904087,0,1
4623,"suprachiasmatic nucleus, right, ventrolateral part",561.606904087,0,1
4624,"supraoptic nucleus, right",280.803452043,0,3
4625,"supraoptic nucleus, right, dorsolateral part",561.606904087,0,1
4626,"supraoptic nucleus, right, ventromedial part",561.606904087,0,1
4627,"lateral hypothalamic area, anterior region, right",280.803452043,0,1
4628,"pallidohypothalamic nucleus, right",561.606904087,0,1
4629,"anterior hypothalamic area, right",280.803452043,0,3
4630,"anterior hypothalamic area, right, anterior part",561.606904087,0,1
4631,"anterior hypothalamic area, right, central part",561.606904087,0,1
4632,"anterior hypothalamic nucleus, right",280.803452043,0,1
4633,"tuberal region",70.2008630108,0,42
4634,"pituitary body",140.401726022,0,1
4636,"periventricular nucleus of the hypothalamus, tuberal part, left",280.803452043,0,1
4637,"ventromedial hypothalamic nucleus, left",280.803452043,0,4
4638,"ventromedial hypothalamic nucleus, left, ventral part",561.606904087,0,1
4639,"ventromedial hypothalamic nucleus, left, dorsal part",561.606904087,0,1
4640,"ventromedial hypothalamic nucleus, left, central part",561.606904087,0,1
4641,"dorsomedial hypothalamic nucleus, left",280.803452043,0,3
4642,"dorsomedial hypothalamic nucleus, left, compact part",561.606904087,0,1
4643,"dorsomedial hypothalamic nucleus, left, diffuse part",561.606904087,0,1
4644,"arcuate nucleus of the hypothalamus, left",280.803452043,0,4
4645,"arcuate nucleus of the hypothalamus, left, dorsal part",561.606904087,0,1
4646,"arcuate nucleus of the hypothalamus, left, lateral part",561.606904087,0,1
4647,"arcuate nucleus of the hypothalamus, left, medial part",561.606904087,0,1
4648,"perifornical nucleus, left",280.803452043,0,1
4649,"median eminence, left",280.803452043,0,1
4651,"periventricular nucleus of the hypothalamus, tuberal part, right",280.803452043,0,1
4652,"ventromedial hypothalamic nucleus, right",280.803452043,0,4
4653,"ventromedial hypothalamic nucleus, right, ventral part",561.606904087,0,1
4654,"ventromedial hypothalamic nucleus, right, dorsal part",561.606904087,0,1
4655,"ventromedial hypothalamic nucleus, right, central part",561.606904087,0,1
4656,"dorsomedial hypothalamic nucleus, right",280.803452043,0,3
4657,"dorsomedial hypothalamic nucleus, right, compact part",561.606904087,0,1
4658,"dorsomedial hypothalamic nucleus, right, diffuse part",561.606904087,0,1
4659,"arcuate nucleus of the hypothalamus, right",280.803452043,0,4
4660,"arcuate nucleus of the hypothalamus, right, dorsal part",561.606904087,0,1
4661,"arcuate nucleus of the hypothalamus, right, lateral part",561.606904087,0,1
4662,"arcuate nucleus of the hypothalamus, right, medial part",561.606904087,0,1
4663,"perifornical nucleus, right",280.803452043,0,1
4664,"median eminence, right",280.803452043,0,1
4665,"mammillary region",70.2008630108,0,38
4667,"tuberomammillary nucleus, left",280.803452043,0,2
4668,"tuberomammillary nucleus, left, principle part",561.606904087,0,1
4669,"supramammillary nucleus, left",280.803452043,0,2
4670,"supramammillary nucleus, left, medial part",561.606904087,0,1
4671,"mammillary body, left",280.803452043,0,9
4672,"medial mammillary nucleus, left",561.606904087,0,4
4673,"medial mammillary nucleus, left, lateral part",1123.21380817,0,1
4674,"medial mammillary nucleus, left, medial part",1123.21380817,0,1
4675,"lateral mammillary nucleus, left",561.606904087,0,1
4676,"premammillary nucleus, left",561.606904087,0,3
4677,"premammillary nucleus, left, dorsal part",1123.21380817,0,1
4678,"premammillary nucleus, left, ventral part",1123.21380817,0,1
4679,"posterior hypothalamic area, left",280.803452043,0,1
4681,"tuberomammillary nucleus, right",280.803452043,0,2
4682,"tuberomammillary nucleus, right, principle part",561.606904087,0,1
4683,"supramammillary nucleus, right",280.803452043,0,2
4684,"supramammillary nucleus, right, medial part",561.606904087,0,1
4685,"mammillary body, right",280.803452043,0,9
4686,"medial mammillary nucleus, right",561.606904087,0,4
4687,"medial mammillary nucleus, right, lateral part",1123.21380817,0,1
4688,"medial mammillary nucleus, right, medial part",1123.21380817,0,1
4689,"lateral mammillary nucleus, right",561.606904087,0,1
4690,"premammillary nucleus, right",561.606904087,0,3
4691,"premammillary nucleus, right, dorsal part",1123.21380817,0,1
4692,"premammillary nucleus, right, ventral part",1123.21380817,0,1
4693,"posterior hypothalamic area, right",280.803452043,0,1
4696,"cerebellum",121.440660417,86,95
4697,"cerebellar cortex",77.3075855888,0,81
4698,"vermis",154.615171178,0,16
4699,"anterior lobe of the vermis",309.230342355,0,5
4700,"I-II",618.46068471,0,1
4701,"III",618.46068471,0,1
4702,"IV",618.46068471,0,1
4703,"V",618.46068471,0,1
4704,"posterior lobe of the vermis",309.230342355,0,8
4705,"VI",618.46068471,0,1
4706,"VIIAf",618.46068471,0,1
4707,"VIIAt",618.46068471,0,1
4708,"VIIB",618.46068471,0,1
4709,"VIIIA",618.46068471,0,1
4710,"VIIIB",618.46068471,0,1
4711,"IX",618.46068471,0,1
4712,"Flocculonodular Lobe of the Vermis",309.230342355,0,2
4713,"X",618.46068471,0,1
12906,"periventricular nucleus of the hypothalamus, anterior part",140.401726022,0,3
12907,"supraoptic nucleus",140.401726022,0,7
12908,"suprachiasmatic nucleus",140.401726022,0,7
4717,"I-II, left, paravermis",1236.92136942,0,1
4718,"III, left, paravermis",1236.92136942,0,1
4719,"IV, left, paravermis",1236.92136942,0,1
4720,"V, left, paravermis",1236.92136942,0,1
12913,"arcuate nucleus of the hypothalamus",140.401726022,0,9
4722,"VI, left, paravermis",1236.92136942,0,1
4723,"Crus I, left, paravermis",1236.92136942,0,1
4724,"Crus II, left, paravermis",1236.92136942,0,1
4725,"VIIB, left, paravermis",1236.92136942,0,1
4726,"VIIIA, left, paravermis",1236.92136942,0,1
4727,"VIIIB, left, paravermis",1236.92136942,0,1
4728,"IX, left, paravermis",1236.92136942,0,1
12921,"caudal group of intralaminar nuclei",153.510903725,0,7
4730,"X, left, paravermis",1236.92136942,0,1
12923,"lateral group of nuclei",153.510903725,0,45
12924,"lateral group of nuclei, dorsal division",307.02180745,0,17
4733,"I-II, left, lateral hemisphere",1236.92136942,0,1
4734,"III, left, lateral hemisphere",1236.92136942,0,1
4735,"IV, left, lateral hemisphere",1236.92136942,0,1
4736,"V, left, lateral hemisphere",1236.92136942,0,1
12929,"rostral group of intralaminar nuclei",153.510903725,0,11
12930,"cerebellar hemispheres",154.615171178,0,64
4739,"Crus I, left, lateral hemisphere",1236.92136942,0,1
4740,"Crus II, left, lateral hemisphere",1236.92136942,0,1
12933,"III",618.46068471,0,5
4742,"VIIIA, left, lateral hemisphere",1236.92136942,0,1
4743,"VIIIB, left, lateral hemisphere",1236.92136942,0,1
4744,"IX, left, lateral hemisphere",1236.92136942,0,1
12937,"VI",618.46068471,0,5
4746,"X, left, lateral hemisphere",1236.92136942,0,1
12939,"crus II",618.46068471,0,5
12940,"VIIB",618.46068471,0,5
12941,"VIIIA",618.46068471,0,5
12942,"VIIIB",618.46068471,0,5
12943,"IX",618.46068471,0,5
12944,"flocculonodular lobe",309.230342355,0,6
12945,"X",618.46068471,0,5
12946,"dentate nucleus",154.615171178,0,3
12947,"emboliform nucleus",154.615171178,0,3
12948,"fastigial nucleus",154.615171178,0,3
12949,"globose nucleus",154.615171178,0,3
12950,"central tegmental tract",23.5939579838,0,3
12951,"central tegmental tract, Left",47.1879159676,0,1
12952,"central tegmental tract, Right",47.1879159676,0,1
12953,"fasciculus retroflexus",23.5939579838,0,3
12954,"fasciculus retroflexus, Left",47.1879159676,0,1
12955,"fasciculus retroflexus, Right",47.1879159676,0,1
12956,"lateral lemniscus",23.5939579838,0,3
12957,"lateral lemniscus, Left",47.1879159676,0,1
12958,"lateral lemniscus, Right",47.1879159676,0,1
4767,"III, right, lateral hemisphere",1236.92136942,0,1
4768,"IV, right, lateral hemisphere",1236.92136942,0,1
4769,"V, right, lateral hemisphere",1236.92136942,0,1
12962,"pyramidal tract",23.5939579838,0,4
4771,"VI, right, lateral hemisphere",1236.92136942,0,1
4772,"Crus I, right, lateral hemisphere",1236.92136942,0,1
12965,"pyramidal decussation",47.1879159676,0,1
4774,"VIIB, right, lateral hemisphere",1236.92136942,0,1
4775,"VIIIA, right, lateral hemisphere",1236.92136942,0,1
4776,"VIIIB, right, lateral hemisphere",1236.92136942,0,1
4777,"IX, right, lateral hemisphere",1236.92136942,0,1
4779,"X, right, lateral hemisphere",1236.92136942,0,1
4780,"cerebellar nuclei",77.3075855888,0,13
4782,"dentate nucleus, left",309.230342355,0,1
4783,"emboliform nucleus, left",309.230342355,0,1
4784,"fastigial nucleus, left",309.230342355,0,1
4785,"globose nucleus, left",309.230342355,0,1
4787,"dentate nucleus, right",309.230342355,0,1
4788,"emboliform nucleus, right",309.230342355,0,1
4789,"fastigial nucleus, right",309.230342355,0,1
4790,"globose nucleus, right",309.230342355,0,1
13002,"septal nuclei",182.504058261,0,7
13003,"substantia innominata",182.504058261,0,19
13004,"lateral hypothalamic area, mammillary region",140.401726022,0,5
13005,"lateral hypothalamic area, mammillary region, left",280.803452043,0,2
13006,"lateral hypothalamic area, mammillary region, right",280.803452043,0,2
13007,"lateral hypothalamic area, tuberal region",140.401726022,0,3
13008,"lateral hypothalamic area, tuberal region, left",280.803452043,0,1
13009,"lateral hypothalamic area, tuberal region, right",280.803452043,0,1
4833,"metencephalon",14.2729213269,119,208
4888,"frontal pole",218.259289581,18,9
4889,"frontal pole, left",404.688504163,0,4
4890,"frontal pole, left, superior aspect",809.377008325,0,1
4891,"frontal pole, left, inferior aspect",809.377008325,0,1
4892,"frontal pole, left, medial aspect",809.377008325,0,1
4893,"frontal pole, right",404.688504163,0,4
4894,"frontal pole, right, superior aspect",809.377008325,0,1
4895,"frontal pole, right, inferior aspect",809.377008325,0,1
4896,"frontal pole, right, medial aspect",809.377008325,0,1
4897,"superior rostral gyrus",200.259289581,0,3
4898,"superior rostral gyrus, left",400.518579161,0,1
4899,"superior rostral gyrus, right",400.518579161,0,1
4900,"inferior rostral gyrus",200.259289581,0,3
4901,"inferior rostral gyrus, left",400.518579161,0,1
4902,"inferior rostral gyrus, right",400.518579161,0,1
4903,"temporal pole, left, superior aspect",816.310112977,0,1
4904,"temporal pole, left, inferior aspect",816.310112977,0,1
4905,"temporal pole, left, medial aspect",816.310112977,0,1
4906,"temporal pole, right, superior aspect",816.310112977,0,1
4907,"temporal pole, right, inferior aspect",816.310112977,0,1
4908,"temporal pole, right, medial aspect",816.310112977,0,1
4909,"occipital pole, left, superior aspect",803.508354104,0,1
4910,"occipital pole, left, inferior aspect",803.508354104,0,1
4911,"occipital pole, left, lateral aspect",803.508354104,0,1
4912,"occipital pole, right, superior aspect",803.508354104,0,1
4913,"occipital pole, right, inferior aspect",803.508354104,0,1
4914,"occipital pole, right, lateral aspect",803.508354104,0,1
12963,"pyramidal tract, Left",47.1879159676,0,1
12964,"pyramidal tract, Right",47.1879159676,0,1
12959,"medial lemniscus",23.5939579838,0,4
12960,"medial lemniscus, Left",47.1879159676,0,1
12961,"medial lemniscus, Right",47.1879159676,0,1
